Secuencia;Código Centro;Centro;Código Distrito Centro;Distrito Centro;Código Distrito;Distrito;Código Barrio;Barrio;Sección Censal;Tramo Edad;Nacionalidad;Sexo;Código Tipo Atención;Tipo Atención;Código Tipo Supuesto Urgente;Tipo Supuesto Urgente;Fecha Cita
796;76;CSS Marta Esquivias Tallada;07;CHAMBERÍ;07;CHAMBERÍ;0701;GAZTAMBIDE;001;65 - 69;Española;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;19/02/2019
797;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1502;PUEBLO NUEVO;078;35 - 39;Extranjera;M;2;Zona / Historia Social;010;Malos Tratos;19/02/2019
798;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;033;80 - 84;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;19/02/2019
799;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;174;45- 49;Extranjera;M;1;Primera Atención;050;Desprotección socio-familiar;19/02/2019
800;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0802;FUENTELARREINA;006;80 - 84;Española;M;0;CIVIS;040;Desproteccion social problema salud;19/02/2019
801;92;CSS Concepción Arenal;16;HORTALEZA;16;HORTALEZA;1604;PINAR DEL REY;046;40 - 44;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;19/02/2019
802;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;199;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;19/02/2019
803;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;190;65 - 69;Española;M;2;Zona / Historia Social;;;19/02/2019
804;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1004;ALUCHE;131;>= 85;Española;M;2;Zona / Historia Social;050;Desprotección socio-familiar;19/02/2019
805;106;CSS Fuerte de Navidad;10;LATINA;12;USERA ;1207;PRADOLONGO;088;45- 49;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;19/02/2019
806;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;113;30 - 34;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;19/02/2019
807;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;095;65 - 69;Extranjera;M;1;Primera Atención;050;Desprotección socio-familiar;19/02/2019
808;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;127;75 - 79;Española;M;1;Primera Atención;050;Desprotección socio-familiar;19/02/2019
809;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;115;>= 85;Española;M;1;Primera Atención;;;19/02/2019
810;79;CSS Los Yébenes;10;LATINA;10;LATINA;1003;LUCERO;213;40 - 44;Española;M;1;Primera Atención;040;Desproteccion social problema salud;19/02/2019
811;79;CSS Los Yébenes;10;LATINA;10;LATINA;1003;LUCERO;062;55 - 59;Española;H;1;Primera Atención;040;Desproteccion social problema salud;19/02/2019
812;90;CSS Fuente Carrantona;14;MORATALAZ;14;MORATALAZ;1403;MARROQUINA;086;25 - 29;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;19/02/2019
813;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1303;PALOMERAS BAJAS;092;25 - 29;Extranjera;M;1;Primera Atención;050;Desprotección socio-familiar;19/02/2019
814;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;065;25 - 29;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;19/02/2019
815;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2007;CANILLEJAS;076;75 - 79;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;19/02/2019
816;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0601;BELLAS VISTAS;006;30 - 34;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;19/02/2019
817;85;CSS Loyola de Palacio;12;USERA ;12;USERA ;1201;ORCASITAS;013;50 - 54;Española;M;2;Zona / Historia Social;050;Desprotección socio-familiar;19/02/2019
818;81;CSS Plaza Elíptica;11;CARABANCHEL;11;CARABANCHEL;1107;ABRANTES;163;>= 85;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;20/02/2019
819;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1104;VISTA ALEGRE;078;35 - 39;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;20/02/2019
820;71;CSS Maravillas;01;CENTRO;01;CENTRO;0105;UNIVERSIDAD;100;65 - 69;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;20/02/2019
821;70;CSS Puerta de Toledo;01;CENTRO;01;CENTRO;0101;PALACIO;012;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;20/02/2019
822;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;109;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;20/02/2019
823;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0804;EL PILAR;078;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;20/02/2019
824;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;18;VILLA DE VALLECAS;1801;CASCO HISTORICO DE VALLECAS;010;18 - 24;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;20/02/2019
825;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1004;ALUCHE;130;80 - 84;Española;M;2;Zona / Historia Social;010;Malos Tratos;20/02/2019
826;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1004;ALUCHE;130;80 - 84;Española;M;2;Zona / Historia Social;010;Malos Tratos;20/02/2019
827;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1003;LUCERO;077;18 - 24;Española;H;2;Zona / Historia Social;;;20/02/2019
828;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;088;40 - 44;Extranjera;M;1;Primera Atención;;;20/02/2019
829;90;CSS Fuente Carrantona;14;MORATALAZ;14;MORATALAZ;1405;FONTARRON;053;30 - 34;Española;M;1;Primera Atención;030;Alojamiento/Vivienda;20/02/2019
830;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1305;PORTAZGO;162;80 - 84;Española;H;1;Primera Atención;040;Desproteccion social problema salud;20/02/2019
831;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;046;25 - 29;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;20/02/2019
832;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2001;SIMANCAS;018;80 - 84;Extranjera;M;2;Zona / Historia Social;040;Desproteccion social problema salud;20/02/2019
833;75;CSS María Zayas;06;TETUÁN;10;LATINA;1005;CAMPAMENTO;148;35 - 39;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;20/02/2019
834;96;CSS Valdebernardo;19;VICÁLVARO;19;VICÁLVARO;1902;AMBROZ;043;60 - 64;Española;H;1;Primera Atención;030;Alojamiento/Vivienda;20/02/2019
835;96;CSS Valdebernardo;19;VICÁLVARO;19;VICÁLVARO;1903;VALDERRIVAS;042;75 - 79;Española;H;2;Zona / Historia Social;050;Desprotección socio-familiar;20/02/2019
836;103;CSS Eduardo Minguito;17;VILLAVERDE;17;VILLAVERDE;1704;LOS ROSALES;066;55 - 59;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;20/02/2019
837;93;CSS Huerta de Villaverde;17;VILLAVERDE;17;VILLAVERDE;1701;SAN ANDRES;014;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;20/02/2019
838;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0204;LEGAZPI;093;55 - 59;Española;H;1;Primera Atención;050;Desprotección socio-familiar;21/02/2019
839;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1106;BUENAVISTA;148;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;21/02/2019
840;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1105;PUERTA BONITA;123;>= 85;Española;H;1;Primera Atención;040;Desproteccion social problema salud;21/02/2019
841;71;CSS Maravillas;01;CENTRO;03;RETIRO;0301;PACIFICO;003;80 - 84;Española;M;1;Primera Atención;040;Desproteccion social problema salud;21/02/2019
842;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1502;PUEBLO NUEVO;073;40 - 44;Extranjera;M;0;CIVIS;030;Alojamiento/Vivienda;21/02/2019
843;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1503;QUINTANA;105;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;21/02/2019
844;92;CSS Concepción Arenal;16;HORTALEZA;16;HORTALEZA;1603;CANILLAS;034;>= 85;Española;H;1;Primera Atención;040;Desproteccion social problema salud;21/02/2019
845;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1006;CUATRO VIENTOS;220;80 - 84;Extranjera;M;1;Primera Atención;040;Desproteccion social problema salud;21/02/2019
846;80;CSS Gallur;10;LATINA;10;LATINA;1003;LUCERO;070;18 - 24;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;21/02/2019
847;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1305;PORTAZGO;148;50 - 54;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;21/02/2019
848;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2001;SIMANCAS;018;80 - 84;Extranjera;M;2;Zona / Historia Social;040;Desproteccion social problema salud;21/02/2019
849;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0601;BELLAS VISTAS;002;65 - 69;Española;M;1;Primera Atención;040;Desproteccion social problema salud;21/02/2019
850;94;CSS Villa de Vallecas;18;VILLA DE VALLECAS;18;VILLA DE VALLECAS;1803;ENSANCHE DE VALLECAS;057;25 - 29;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;21/02/2019
851;103;CSS Eduardo Minguito;17;VILLAVERDE;17;VILLAVERDE;1702;SAN CRISTOBAL;035;18 - 24;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;21/02/2019
852;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1106;BUENAVISTA;140;40 - 44;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;22/02/2019
853;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1105;PUERTA BONITA;131;50 - 54;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;22/02/2019
854;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;16;HORTALEZA;1603;CANILLAS;008;45- 49;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;22/02/2019
855;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1102;OPAÑEL;022;45- 49;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;22/02/2019
856;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1102;OPAÑEL;046;40 - 44;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;22/02/2019
857;70;CSS Puerta de Toledo;01;CENTRO;01;CENTRO;0101;PALACIO;018;75 - 79;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;22/02/2019
858;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1502;PUEBLO NUEVO;056;75 - 79;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;22/02/2019
859;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;002;45- 49;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;22/02/2019
860;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;019;50 - 54;Extranjera;M;1;Primera Atención;010;Malos Tratos;22/02/2019
861;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;123;25 - 29;Extranjera;M;2;Zona / Historia Social;010;Malos Tratos;22/02/2019
862;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;108;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;22/02/2019
863;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0804;EL PILAR;066;65 - 69;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;22/02/2019
864;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0804;EL PILAR;087;75 - 79;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;22/02/2019
865;130;CSS El Querol;16;HORTALEZA;16;HORTALEZA;1605;APOSTOL SANTIAGO;082;60 - 64;Española;H;2;Zona / Historia Social;050;Desprotección socio-familiar;22/02/2019
866;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;197;75 - 79;Española;M;1;Primera Atención;040;Desproteccion social problema salud;22/02/2019
867;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;205;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;22/02/2019
868;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1006;CUATRO VIENTOS;220;80 - 84;Extranjera;M;1;Primera Atención;040;Desproteccion social problema salud;22/02/2019
869;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;093;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;22/02/2019
870;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;093;80 - 84;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;22/02/2019
871;104;CSS Infante Don Juan ;09;MONCLOA-ARAVACA     ;09;MONCLOA-ARAVACA     ;0902;ARGÜELLES;017;80 - 84;Extranjera;H;1;Primera Atención;030;Alojamiento/Vivienda;22/02/2019
872;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;065;30 - 34;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;22/02/2019
873;98;CSS Pablo Casals;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2004;ARCOS;044;25 - 29;Extranjera;H;1;Primera Atención;030;Alojamiento/Vivienda;22/02/2019
874;98;CSS Pablo Casals;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2002;HELLIN;029;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;22/02/2019
875;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0601;BELLAS VISTAS;019;45- 49;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;22/02/2019
876;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0601;BELLAS VISTAS;006;30 - 34;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;22/02/2019
877;101;CSS Vicente Ferrer;06;TETUÁN;06;TETUÁN;0604;ALMENARA;084;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;22/02/2019
878;84;CSS San Filiberto;12;USERA ;12;USERA ;1201;ORCASITAS;016;70 - 74;Española;H;1;Primera Atención;040;Desproteccion social problema salud;22/02/2019
879;103;CSS Eduardo Minguito;17;VILLAVERDE;17;VILLAVERDE;1702;SAN CRISTOBAL;042;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;22/02/2019
880;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0201;IMPERIAL;107;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;25/02/2019
881;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1105;PUERTA BONITA;131;45- 49;Extranjera;H;1;Primera Atención;030;Alojamiento/Vivienda;25/02/2019
882;81;CSS Plaza Elíptica;11;CARABANCHEL;11;CARABANCHEL;1101;COMILLAS;021;18 - 24;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;25/02/2019
883;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1103;SAN ISIDRO;054;40 - 44;Española;M;2;Zona / Historia Social;010;Malos Tratos;25/02/2019
884;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1103;SAN ISIDRO;068;35 - 39;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;25/02/2019
885;71;CSS Maravillas;01;CENTRO;01;CENTRO;0105;UNIVERSIDAD;109;45- 49;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;25/02/2019
886;74;CSS Santa Hortensia;05;CHAMARTÍN;16;HORTALEZA;1602;PIOVERA;005;>= 85;Española;H;1;Primera Atención;040;Desproteccion social problema salud;25/02/2019
887;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1502;PUEBLO NUEVO;090;>= 85;Española;M;1;Primera Atención;050;Desprotección socio-familiar;25/02/2019
888;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1502;PUEBLO NUEVO;078;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;25/02/2019
889;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1503;QUINTANA;105;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;25/02/2019
890;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;209;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;25/02/2019
891;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1006;CUATRO VIENTOS;221;25 - 29;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;25/02/2019
892;80;CSS Gallur;10;LATINA;10;LATINA;1001;LOS CARMENES;219;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;25/02/2019
893;80;CSS Gallur;10;LATINA;10;LATINA;1003;LUCERO;050;80 - 84;Española;H;1;Primera Atención;040;Desproteccion social problema salud;25/02/2019
894;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;119;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;25/02/2019
895;90;CSS Fuente Carrantona;14;MORATALAZ;14;MORATALAZ;1406;VINATEROS;070;35 - 39;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;25/02/2019
896;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;168;40 - 44;Española;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;25/02/2019
897;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1303;PALOMERAS BAJAS;088;60 - 64;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;25/02/2019
898;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1303;PALOMERAS BAJAS;092;40 - 44;Extranjera;H;1;Primera Atención;030;Alojamiento/Vivienda;25/02/2019
899;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0601;BELLAS VISTAS;005;30 - 34;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;25/02/2019
900;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0601;BELLAS VISTAS;006;30 - 34;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;25/02/2019
901;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0602;CUATRO CAMINOS;054;75 - 79;Española;M;0;CIVIS;040;Desproteccion social problema salud;25/02/2019
902;94;CSS Villa de Vallecas;18;VILLA DE VALLECAS;18;VILLA DE VALLECAS;1803;ENSANCHE DE VALLECAS;065;45- 49;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;25/02/2019
903;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0206;PALOS DE MOGUER;071;80 - 84;Española;M;1;Primera Atención;040;Desproteccion social problema salud;26/02/2019
904;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0206;PALOS DE MOGUER;078;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;26/02/2019
905;71;CSS Maravillas;01;CENTRO;01;CENTRO;0103;CORTES;063;40 - 44;Española;H;1;Primera Atención;030;Alojamiento/Vivienda;26/02/2019
906;71;CSS Maravillas;01;CENTRO;01;CENTRO;0104;JUSTICIA;079;50 - 54;Española;H;1;Primera Atención;030;Alojamiento/Vivienda;26/02/2019
907;76;CSS Marta Esquivias Tallada;07;CHAMBERÍ;07;CHAMBERÍ;0701;GAZTAMBIDE;004;50 - 54;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;26/02/2019
908;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1509;COSTILLARES;166;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;26/02/2019
909;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1502;PUEBLO NUEVO;044;80 - 84;Española;M;1;Primera Atención;040;Desproteccion social problema salud;26/02/2019
910;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0805;LA PAZ;094;75 - 79;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;26/02/2019
911;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0805;LA PAZ;041;80 - 84;Española;M;1;Primera Atención;050;Desprotección socio-familiar;26/02/2019
912;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0804;EL PILAR;032;50 - 54;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;26/02/2019
913;130;CSS El Querol;16;HORTALEZA;16;HORTALEZA;1604;PINAR DEL REY;072;18 - 24;Española;M;2;Zona / Historia Social;;;26/02/2019
914;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;162;35 - 39;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;26/02/2019
915;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;183;70 - 74;Española;M;1;Primera Atención;040;Desproteccion social problema salud;26/02/2019
916;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;209;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;26/02/2019
917;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1005;CAMPAMENTO;151;50 - 54;Extranjera;M;1;Primera Atención;;;26/02/2019
918;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;126;50 - 54;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;26/02/2019
919;90;CSS Fuente Carrantona;14;MORATALAZ;14;MORATALAZ;1405;FONTARRON;049;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;26/02/2019
920;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;055;18 - 24;Extranjera;M;1;Primera Atención;040;Desproteccion social problema salud;26/02/2019
921;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;054;65 - 69;Extranjera;M;1;Primera Atención;050;Desprotección socio-familiar;26/02/2019
922;84;CSS San Filiberto;12;USERA ;12;USERA ;1204;ALMENDRALES;051;45- 49;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;26/02/2019
923;84;CSS San Filiberto;12;USERA ;12;USERA ;1207;PRADOLONGO;093;80 - 84;Española;M;1;Primera Atención;040;Desproteccion social problema salud;26/02/2019
924;96;CSS Valdebernardo;19;VICÁLVARO;16;HORTALEZA;1603;CANILLAS;006;45- 49;Extranjera;M;1;Primera Atención;010;Malos Tratos;26/02/2019
925;94;CSS Villa de Vallecas;18;VILLA DE VALLECAS;18;VILLA DE VALLECAS;1802;SANTA EUGENIA;038;80 - 84;Española;M;1;Primera Atención;030;Alojamiento/Vivienda;26/02/2019
926;93;CSS Huerta de Villaverde;17;VILLAVERDE;17;VILLAVERDE;1701;SAN ANDRES;100;55 - 59;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;26/02/2019
927;93;CSS Huerta de Villaverde;17;VILLAVERDE;17;VILLAVERDE;1701;SAN ANDRES;004;45- 49;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;26/02/2019
928;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0202;ACACIAS;030;25 - 29;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;27/02/2019
929;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0205;DELICIAS;105;70 - 74;Extranjera;H;0;CIVIS;030;Alojamiento/Vivienda;27/02/2019
930;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1106;BUENAVISTA;140;50 - 54;Española;M;1;Primera Atención;030;Alojamiento/Vivienda;27/02/2019
931;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1105;PUERTA BONITA;128;65 - 69;Española;H;1;Primera Atención;040;Desproteccion social problema salud;27/02/2019
