Secuencia;Código Centro;Centro;Código Distrito Centro;Distrito Centro;Código Distrito;Distrito;Código Barrio;Barrio;Sección Censal;Tramo Edad;Nacionalidad;Sexo;Código Tipo Atención;Tipo Atención;Código Tipo Supuesto Urgente;Tipo Supuesto Urgente;Fecha Cita
841;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0203;CHOPERA;039;55 - 59;Española;M;1;Primera Atención;030;Alojamiento/Vivienda;08/03/2021
842;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0205;DELICIAS;052;>= 85;Española;H;1;Primera Atención;040;Desproteccion social problema salud;08/03/2021
843;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0206;PALOS DE MOGUER;065;35 - 39;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;08/03/2021
844;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1106;BUENAVISTA;154;70 - 74;Extranjera;M;1;Primera Atención;040;Desproteccion social problema salud;08/03/2021
845;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1106;BUENAVISTA;189;35 - 39;Extranjera;M;2;Zona / Historia Social;010;Malos Tratos;08/03/2021
846;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1105;PUERTA BONITA;128;30 - 34;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;08/03/2021
847;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1104;VISTA ALEGRE;080;45- 49;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;08/03/2021
848;71;CSS Maravillas;01;CENTRO;01;CENTRO;0106;SOL;119;25 - 29;Extranjera;M;1;Primera Atención;050;Desprotección socio-familiar;08/03/2021
849;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;003;55 - 59;Española;M;1;Primera Atención;;;08/03/2021
850;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;013;25 - 29;Extranjera;H;1;Primera Atención;050;Desprotección socio-familiar;08/03/2021
851;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;003;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;08/03/2021
852;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;109;55 - 59;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;08/03/2021
853;92;CSS Concepción Arenal;16;HORTALEZA;16;HORTALEZA;1604;PINAR DEL REY;053;55 - 59;Española;H;1;Primera Atención;040;Desproteccion social problema salud;08/03/2021
854;130;CSS El Querol;16;HORTALEZA;16;HORTALEZA;1605;APOSTOL SANTIAGO;086;25 - 29;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;08/03/2021
855;130;CSS El Querol;16;HORTALEZA;16;HORTALEZA;1606;VALDEFUENTES;093;70 - 74;Extranjera;H;1;Primera Atención;040;Desproteccion social problema salud;08/03/2021
856;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;192;35 - 39;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;08/03/2021
857;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1305;PORTAZGO;160;40 - 44;Española;H;1;Primera Atención;030;Alojamiento/Vivienda;08/03/2021
858;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;046;40 - 44;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;08/03/2021
859;101;CSS Vicente Ferrer;06;TETUÁN;06;TETUÁN;0604;ALMENARA;081;50 - 54;Extranjera;H;1;Primera Atención;040;Desproteccion social problema salud;08/03/2021
860;101;CSS Vicente Ferrer;06;TETUÁN;06;TETUÁN;0604;ALMENARA;129;75 - 79;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;08/03/2021
861;101;CSS Vicente Ferrer;06;TETUÁN;06;TETUÁN;0603;CASTILLEJOS;069;75 - 79;Española;M;1;Primera Atención;040;Desproteccion social problema salud;08/03/2021
862;101;CSS Vicente Ferrer;06;TETUÁN;06;TETUÁN;0605;VALDECEDERAS;102;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;08/03/2021
863;84;CSS San Filiberto;12;USERA ;12;USERA ;1207;PRADOLONGO;087;65 - 69;Española;H;1;Primera Atención;040;Desproteccion social problema salud;08/03/2021
864;94;CSS Villa de Vallecas;18;VILLA DE VALLECAS;18;VILLA DE VALLECAS;1801;CASCO HISTORICO DE VALLECAS;064;75 - 79;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;08/03/2021
865;93;CSS Huerta de Villaverde;17;VILLAVERDE;17;VILLAVERDE;1705;LOS ANGELES;072;30 - 34;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;08/03/2021
866;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0205;DELICIAS;051;80 - 84;Española;M;1;Primera Atención;040;Desproteccion social problema salud;09/03/2021
867;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1103;SAN ISIDRO;048;30 - 34;Extranjera;H;1;Primera Atención;030;Alojamiento/Vivienda;09/03/2021
868;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1104;VISTA ALEGRE;083;30 - 34;Española;M;2;Zona / Historia Social;;;09/03/2021
869;71;CSS Maravillas;01;CENTRO;01;CENTRO;0105;UNIVERSIDAD;116;25 - 29;Extranjera;H;1;Primera Atención;;;09/03/2021
870;71;CSS Maravillas;01;CENTRO;01;CENTRO;0105;UNIVERSIDAD;112;65 - 69;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;09/03/2021
871;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1504;CONCEPCION;127;75 - 79;Extranjera;M;1;Primera Atención;050;Desprotección socio-familiar;09/03/2021
872;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1502;PUEBLO NUEVO;177;50 - 54;Española;H;1;Primera Atención;040;Desproteccion social problema salud;09/03/2021
873;80;CSS Gallur;10;LATINA;10;LATINA;1002;PUERTA DEL ANGEL;030;35 - 39;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;09/03/2021
874;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0606;BERRUGUETE;115;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;09/03/2021
875;85;CSS Loyola de Palacio;12;USERA ;08;FUENCARRAL-EL PARDO;0806;VALVERDE;166;30 - 34;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;09/03/2021
876;85;CSS Loyola de Palacio;12;USERA ;12;USERA ;1201;ORCASITAS;013;35 - 39;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;09/03/2021
877;103;CSS Eduardo Minguito;17;VILLAVERDE;17;VILLAVERDE;1703;BUTARQUE;111;30 - 34;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;09/03/2021
878;93;CSS Huerta de Villaverde;17;VILLAVERDE;17;VILLAVERDE;1701;SAN ANDRES;017;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;09/03/2021
879;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1106;BUENAVISTA;140;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;10/03/2021
880;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1106;BUENAVISTA;186;30 - 34;Española;H;2;Zona / Historia Social;;;10/03/2021
881;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1105;PUERTA BONITA;123;70 - 74;Española;H;1;Primera Atención;030;Alojamiento/Vivienda;10/03/2021
882;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1105;PUERTA BONITA;126;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;10/03/2021
883;81;CSS Plaza Elíptica;11;CARABANCHEL;11;CARABANCHEL;1102;OPAÑEL;022;35 - 39;Extranjera;M;2;Zona / Historia Social;;;10/03/2021
884;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1103;SAN ISIDRO;062;40 - 44;Extranjera;M;1;Primera Atención;010;Malos Tratos;10/03/2021
885;83;CSS Zaida;11;CARABANCHEL;10;LATINA;1001;LOS CARMENES;002;50 - 54;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;10/03/2021
886;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1504;CONCEPCION;127;75 - 79;Española;M;0;CIVIS;040;Desproteccion social problema salud;10/03/2021
887;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;008;30 - 34;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;10/03/2021
888;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;011;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;10/03/2021
889;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0804;EL PILAR;069;50 - 54;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;10/03/2021
890;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;176;75 - 79;Española;H;1;Primera Atención;040;Desproteccion social problema salud;10/03/2021
891;80;CSS Gallur;10;LATINA;10;LATINA;1003;LUCERO;072;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;10/03/2021
892;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1304;PALOMERAS SURESTE;131;25 - 29;Extranjera;H;1;Primera Atención;030;Alojamiento/Vivienda;10/03/2021
893;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;168;30 - 34;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;10/03/2021
894;85;CSS Loyola de Palacio;12;USERA ;08;FUENCARRAL-EL PARDO;0806;VALVERDE;166;30 - 34;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;10/03/2021
895;94;CSS Villa de Vallecas;18;VILLA DE VALLECAS;18;VILLA DE VALLECAS;1801;CASCO HISTORICO DE VALLECAS;064;25 - 29;Extranjera;M;2;Zona / Historia Social;010;Malos Tratos;10/03/2021
896;93;CSS Huerta de Villaverde;17;VILLAVERDE;17;VILLAVERDE;1705;LOS ANGELES;087;25 - 29;Extranjera;H;1;Primera Atención;030;Alojamiento/Vivienda;10/03/2021
897;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0202;ACACIAS;027;>= 85;Española;M;0;CIVIS;040;Desproteccion social problema salud;11/03/2021
898;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0203;CHOPERA;041;75 - 79;Extranjera;H;1;Primera Atención;040;Desproteccion social problema salud;11/03/2021
899;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0201;IMPERIAL;008;35 - 39;Extranjera;H;1;Primera Atención;040;Desproteccion social problema salud;11/03/2021
900;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0204;LEGAZPI;093;50 - 54;Española;H;1;Primera Atención;040;Desproteccion social problema salud;11/03/2021
901;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1106;BUENAVISTA;140;40 - 44;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;11/03/2021
902;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1104;VISTA ALEGRE;083;40 - 44;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;11/03/2021
903;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1502;PUEBLO NUEVO;056;25 - 29;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;11/03/2021
904;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1505;SAN PASCUAL;138;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;11/03/2021
905;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0804;EL PILAR;030;75 - 79;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;11/03/2021
906;92;CSS Concepción Arenal;16;HORTALEZA;16;HORTALEZA;1603;CANILLAS;017;50 - 54;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;11/03/2021
907;92;CSS Concepción Arenal;16;HORTALEZA;16;HORTALEZA;1604;PINAR DEL REY;054;80 - 84;Española;M;1;Primera Atención;040;Desproteccion social problema salud;11/03/2021
908;78;CSS Dehesa de la Villa;09;MONCLOA-ARAVACA     ;09;MONCLOA-ARAVACA     ;0904;VALDEZARZA;060;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;11/03/2021
909;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;194;50 - 54;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;11/03/2021
910;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1303;PALOMERAS BAJAS;087;35 - 39;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;11/03/2021
911;73;CSS Guindalera;04;SALAMANCA;04;SALAMANCA;0404;GUINDALERA;085;18 - 24;Española;M;2;Zona / Historia Social;050;Desprotección socio-familiar;11/03/2021
912;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2001;SIMANCAS;006;55 - 59;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;11/03/2021
913;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2001;SIMANCAS;007;55 - 59;Española;H;1;Primera Atención;030;Alojamiento/Vivienda;11/03/2021
914;101;CSS Vicente Ferrer;06;TETUÁN;06;TETUÁN;0604;ALMENARA;128;>= 85;Española;H;1;Primera Atención;040;Desproteccion social problema salud;11/03/2021
915;103;CSS Eduardo Minguito;17;VILLAVERDE;17;VILLAVERDE;1703;BUTARQUE;111;70 - 74;Extranjera;H;2;Zona / Historia Social;040;Desproteccion social problema salud;11/03/2021
916;93;CSS Huerta de Villaverde;17;VILLAVERDE;17;VILLAVERDE;1701;SAN ANDRES;006;40 - 44;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;11/03/2021
917;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0205;DELICIAS;054;35 - 39;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;12/03/2021
918;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1105;PUERTA BONITA;130;45- 49;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;12/03/2021
919;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1105;PUERTA BONITA;116;65 - 69;Extranjera;H;1;Primera Atención;040;Desproteccion social problema salud;12/03/2021
920;71;CSS Maravillas;01;CENTRO;01;CENTRO;0106;SOL;121;75 - 79;Extranjera;M;1;Primera Atención;040;Desproteccion social problema salud;12/03/2021
921;70;CSS Puerta de Toledo;01;CENTRO;01;CENTRO;0102;EMBAJADORES;039;50 - 54;Española;H;1;Primera Atención;030;Alojamiento/Vivienda;12/03/2021
922;70;CSS Puerta de Toledo;01;CENTRO;01;CENTRO;0101;PALACIO;003;50 - 54;Extranjera;H;1;Primera Atención;030;Alojamiento/Vivienda;12/03/2021
923;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1502;PUEBLO NUEVO;070;25 - 29;Extranjera;H;1;Primera Atención;030;Alojamiento/Vivienda;12/03/2021
924;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1505;SAN PASCUAL;134;55 - 59;Española;M;1;Primera Atención;050;Desprotección socio-familiar;12/03/2021
925;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1505;SAN PASCUAL;134;60 - 64;Española;H;1;Primera Atención;040;Desproteccion social problema salud;12/03/2021
926;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1505;SAN PASCUAL;134;>= 85;Española;M;2;Zona / Historia Social;050;Desprotección socio-familiar;12/03/2021
927;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;023;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;12/03/2021
928;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1502;PUEBLO NUEVO;044;45- 49;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;12/03/2021
929;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0805;LA PAZ;093;40 - 44;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;12/03/2021
930;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;123;65 - 69;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;12/03/2021
931;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1005;CAMPAMENTO;149;35 - 39;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;12/03/2021
932;80;CSS Gallur;10;LATINA;10;LATINA;1002;PUERTA DEL ANGEL;028;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;12/03/2021
933;78;CSS Dehesa de la Villa;09;MONCLOA-ARAVACA     ;09;MONCLOA-ARAVACA     ;0904;VALDEZARZA;063;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;12/03/2021
934;90;CSS Fuente Carrantona;14;MORATALAZ;14;MORATALAZ;1406;VINATEROS;075;75 - 79;Española;H;1;Primera Atención;040;Desproteccion social problema salud;12/03/2021
935;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;187;18 - 24;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;12/03/2021
936;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;168;70 - 74;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;12/03/2021
937;98;CSS Pablo Casals;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2004;ARCOS;056;75 - 79;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;12/03/2021
938;84;CSS San Filiberto;12;USERA ;12;USERA ;1207;PRADOLONGO;093;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;12/03/2021
939;94;CSS Villa de Vallecas;18;VILLA DE VALLECAS;18;VILLA DE VALLECAS;1803;ENSANCHE DE VALLECAS;065;35 - 39;Extranjera;H;1;Primera Atención;030;Alojamiento/Vivienda;12/03/2021
940;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0206;PALOS DE MOGUER;072;45- 49;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;15/03/2021
941;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1104;VISTA ALEGRE;103;40 - 44;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;15/03/2021
942;71;CSS Maravillas;01;CENTRO;01;CENTRO;0105;UNIVERSIDAD;104;50 - 54;Española;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;15/03/2021
943;76;CSS Marta Esquivias Tallada;07;CHAMBERÍ;07;CHAMBERÍ;0702;ARAPILES;030;75 - 79;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;15/03/2021
944;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1504;CONCEPCION;128;80 - 84;Española;M;0;CIVIS;040;Desproteccion social problema salud;15/03/2021
945;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1504;CONCEPCION;120;80 - 84;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;15/03/2021
946;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1504;CONCEPCION;119;55 - 59;Española;M;2;Zona / Historia Social;050;Desprotección socio-familiar;15/03/2021
947;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1502;PUEBLO NUEVO;062;25 - 29;Extranjera;M;0;CIVIS;010;Malos Tratos;15/03/2021
948;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;162;55 - 59;Española;M;1;Primera Atención;040;Desproteccion social problema salud;15/03/2021
949;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;189;70 - 74;Española;M;1;Primera Atención;040;Desproteccion social problema salud;15/03/2021
950;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;192;45- 49;Española;M;1;Primera Atención;030;Alojamiento/Vivienda;15/03/2021
951;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;111;80 - 84;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;15/03/2021
952;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;195;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;15/03/2021
953;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1305;PORTAZGO;142;80 - 84;Española;M;1;Primera Atención;050;Desprotección socio-familiar;15/03/2021
954;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;039;60 - 64;Española;H;1;Primera Atención;050;Desprotección socio-familiar;15/03/2021
955;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;061;55 - 59;Extranjera;M;2;Zona / Historia Social;;;15/03/2021
956;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2006;REJAS;068;80 - 84;Española;H;1;Primera Atención;040;Desproteccion social problema salud;15/03/2021
957;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2001;SIMANCAS;012;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;15/03/2021
958;101;CSS Vicente Ferrer;06;TETUÁN;06;TETUÁN;0605;VALDECEDERAS;126;80 - 84;Española;H;1;Primera Atención;040;Desproteccion social problema salud;15/03/2021
959;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0202;ACACIAS;091;35 - 39;Española;H;1;Primera Atención;030;Alojamiento/Vivienda;16/03/2021
960;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0203;CHOPERA;038;80 - 84;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;16/03/2021
961;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1106;BUENAVISTA;140;45- 49;Extranjera;M;2;Zona / Historia Social;040;Desproteccion social problema salud;16/03/2021
962;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1106;BUENAVISTA;140;75 - 79;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;16/03/2021
963;81;CSS Plaza Elíptica;11;CARABANCHEL;11;CARABANCHEL;1107;ABRANTES;165;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;16/03/2021
964;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1504;CONCEPCION;128;18 - 24;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;16/03/2021
965;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1502;PUEBLO NUEVO;062;25 - 29;Extranjera;M;1;Primera Atención;050;Desprotección socio-familiar;16/03/2021
966;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1503;QUINTANA;100;35 - 39;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;16/03/2021
967;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1503;QUINTANA;093;55 - 59;Española;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;16/03/2021
968;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1505;SAN PASCUAL;135;75 - 79;Española;M;1;Primera Atención;040;Desproteccion social problema salud;16/03/2021
969;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1503;QUINTANA;109;35 - 39;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;16/03/2021
970;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;123;55 - 59;Española;H;1;Primera Atención;030;Alojamiento/Vivienda;16/03/2021
971;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;189;60 - 64;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;16/03/2021
972;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1004;ALUCHE;133;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;16/03/2021
973;80;CSS Gallur;10;LATINA;10;LATINA;1001;LOS CARMENES;009;65 - 69;Extranjera;M;2;Zona / Historia Social;;;16/03/2021
974;87;CSS Entrevías;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1301;ENTREVIAS;014;45- 49;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;16/03/2021
975;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1303;PALOMERAS BAJAS;080;65 - 69;Española;H;1;Primera Atención;040;Desproteccion social problema salud;16/03/2021
