Secuencia;Código Centro;Centro;Código Distrito Centro;Distrito Centro;Código Distrito;Distrito;Código Barrio;Barrio;Sección Censal;Tramo Edad;Nacionalidad;Sexo;Código Tipo Atención;Tipo Atención;Código Tipo Supuesto Urgente;Tipo Supuesto Urgente;Fecha Cita
1054;90;CSS Fuente Carrantona;14;MORATALAZ;14;MORATALAZ;1403;MARROQUINA;029;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;05/03/2018
1055;87;CSS Entrevías;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1301;ENTREVIAS;013;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;05/03/2018
1056;87;CSS Entrevías;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1301;ENTREVIAS;034;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;05/03/2018
1057;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;10;LATINA;1001;LOS CARMENES;006;30 - 34;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;05/03/2018
1058;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;063;18 - 24;Española;M;1;Primera Atención;030;Alojamiento/Vivienda;05/03/2018
1059;98;CSS Pablo Casals;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2004;ARCOS;053;35 - 39;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;05/03/2018
1060;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2006;REJAS;071;18 - 24;Española;H;1;Primera Atención;030;Alojamiento/Vivienda;05/03/2018
1061;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2001;SIMANCAS;010;55 - 59;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;05/03/2018
1062;84;CSS San Filiberto;12;USERA ;12;USERA ;1205;MOSCARDO;067;18 - 24;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;05/03/2018
1063;96;CSS Valdebernardo;19;VICÁLVARO;19;VICÁLVARO;1901;CASCO HISTORICO DE VICALVARO;001;45- 49;Española;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;05/03/2018
1064;99;CSS Teresa de Calcuta;21;BARAJAS;21;BARAJAS;2102;AEROPUERTO;015;75 - 79;Extranjera;H;1;Primera Atención;040;Desproteccion social problema salud;06/03/2018
1065;81;CSS Plaza Elíptica;11;CARABANCHEL;11;CARABANCHEL;1107;ABRANTES;177;60 - 64;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;06/03/2018
1066;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1105;PUERTA BONITA;113;30 - 34;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;06/03/2018
1067;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1509;COSTILLARES;160;12 - 17;Extranjera;H;2;Zona / Historia Social;020;Abandono;06/03/2018
1068;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;016;18 - 24;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;06/03/2018
1069;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;125;45- 49;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;06/03/2018
1070;92;CSS Concepción Arenal;16;HORTALEZA;16;HORTALEZA;1604;PINAR DEL REY;059;18 - 24;Española;M;1;Primera Atención;030;Alojamiento/Vivienda;06/03/2018
1071;79;CSS Los Yébenes;10;LATINA;10;LATINA;1007;AGUILAS;203;40 - 44;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;06/03/2018
1072;79;CSS Los Yébenes;10;LATINA;10;LATINA;1007;AGUILAS;203;40 - 44;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;06/03/2018
1073;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;115;70 - 74;Española;H;0;CIVIS;040;Desproteccion social problema salud;06/03/2018
1074;90;CSS Fuente Carrantona;14;MORATALAZ;14;MORATALAZ;1402;HORCAJO;089;40 - 44;Extranjera;H;1;Primera Atención;030;Alojamiento/Vivienda;06/03/2018
1075;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;10;LATINA;1001;LOS CARMENES;006;30 - 34;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;06/03/2018
1076;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1303;PALOMERAS BAJAS;086;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;06/03/2018
1077;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;065;40 - 44;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;06/03/2018
1078;98;CSS Pablo Casals;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2004;ARCOS;044;35 - 39;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;06/03/2018
1079;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2001;SIMANCAS;017;25 - 29;Española;H;2;Zona / Historia Social;050;Desprotección socio-familiar;06/03/2018
1080;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2001;SIMANCAS;017;18 - 24;Española;M;2;Zona / Historia Social;010;Malos Tratos;06/03/2018
1081;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0603;CASTILLEJOS;056;60 - 64;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;06/03/2018
1082;101;CSS Vicente Ferrer;06;TETUÁN;13;PUENTE DE VALLECAS;1305;PORTAZGO;200;30 - 34;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;06/03/2018
1083;85;CSS Loyola de Palacio;12;USERA ;12;USERA ;1204;ALMENDRALES;041;40 - 44;Española;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;06/03/2018
1084;84;CSS San Filiberto;12;USERA ;12;USERA ;1201;ORCASITAS;008;18 - 24;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;06/03/2018
1085;103;CSS Eduardo Minguito;17;VILLAVERDE;17;VILLAVERDE;1704;LOS ROSALES;051;45- 49;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;06/03/2018
1086;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0205;DELICIAS;058;75 - 79;Española;H;1;Primera Atención;040;Desproteccion social problema salud;07/03/2018
1087;99;CSS Teresa de Calcuta;21;BARAJAS;21;BARAJAS;2104;TIMON;023;40 - 44;Extranjera;M;1;Primera Atención;010;Malos Tratos;07/03/2018
1088;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1103;SAN ISIDRO;062;40 - 44;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;07/03/2018
1089;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1104;VISTA ALEGRE;087;35 - 39;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;07/03/2018
1090;71;CSS Maravillas;01;CENTRO;01;CENTRO;0103;CORTES;062;65 - 69;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;07/03/2018
1091;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1504;CONCEPCION;115;>= 85;Española;M;2;Zona / Historia Social;050;Desprotección socio-familiar;07/03/2018
1092;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1503;QUINTANA;100;30 - 34;Extranjera;M;1;Primera Atención;010;Malos Tratos;07/03/2018
1093;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;035;30 - 34;Extranjera;M;2;Zona / Historia Social;010;Malos Tratos;07/03/2018
1094;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0805;LA PAZ;043;65 - 69;Española;M;0;CIVIS;050;Desprotección socio-familiar;07/03/2018
1095;80;CSS Gallur;10;LATINA;10;LATINA;1002;PUERTA DEL ANGEL;032;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;07/03/2018
1096;80;CSS Gallur;10;LATINA;10;LATINA;1002;PUERTA DEL ANGEL;041;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;07/03/2018
1097;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;142;>= 85;Española;H;1;Primera Atención;040;Desproteccion social problema salud;07/03/2018
1098;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;082;50 - 54;Española;H;1;Primera Atención;030;Alojamiento/Vivienda;07/03/2018
1099;104;CSS Infante Don Juan ;09;MONCLOA-ARAVACA     ;09;MONCLOA-ARAVACA     ;0905;VALDEMARIN;071;>= 85;Española;M;1;Primera Atención;;;07/03/2018
1100;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1305;PORTAZGO;145;45- 49;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;07/03/2018
1101;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1303;PALOMERAS BAJAS;079;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;07/03/2018
1102;98;CSS Pablo Casals;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2002;HELLIN;029;35 - 39;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;07/03/2018
1103;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0602;CUATRO CAMINOS;036;80 - 84;Española;H;1;Primera Atención;040;Desproteccion social problema salud;07/03/2018
1104;75;CSS María Zayas;06;TETUÁN;17;VILLAVERDE;1702;SAN CRISTOBAL;033;40 - 44;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;07/03/2018
1105;93;CSS Huerta de Villaverde;17;VILLAVERDE;17;VILLAVERDE;1701;SAN ANDRES;027;55 - 59;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;07/03/2018
1106;81;CSS Plaza Elíptica;11;CARABANCHEL;11;CARABANCHEL;1101;COMILLAS;015;30 - 34;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;08/03/2018
1107;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1103;SAN ISIDRO;057;25 - 29;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;08/03/2018
1108;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1103;SAN ISIDRO;117;55 - 59;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;08/03/2018
1109;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1104;VISTA ALEGRE;109;75 - 79;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;08/03/2018
1110;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1104;VISTA ALEGRE;109;4 - 11;Extranjera;H;2;Zona / Historia Social;050;Desprotección socio-familiar;08/03/2018
1111;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1502;PUEBLO NUEVO;067;18 - 24;Española;H;2;Zona / Historia Social;050;Desprotección socio-familiar;08/03/2018
1112;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0807;MIRASIERRA;136;80 - 84;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;08/03/2018
1113;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;115;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;08/03/2018
1114;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;198;45- 49;Española;H;2;Zona / Historia Social;050;Desprotección socio-familiar;08/03/2018
1115;79;CSS Los Yébenes;10;LATINA;11;CARABANCHEL;1103;SAN ISIDRO;000;25 - 29;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;08/03/2018
1116;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;10;LATINA;1001;LOS CARMENES;006;30 - 34;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;08/03/2018
1117;95;CSS Calahorra;19;VICÁLVARO;19;VICÁLVARO;1901;CASCO HISTORICO DE VICALVARO;009;25 - 29;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;08/03/2018
1118;103;CSS Eduardo Minguito;17;VILLAVERDE;17;VILLAVERDE;1703;BUTARQUE;101;40 - 44;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;08/03/2018
1119;103;CSS Eduardo Minguito;17;VILLAVERDE;17;VILLAVERDE;1704;LOS ROSALES;104;50 - 54;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;08/03/2018
1120;93;CSS Huerta de Villaverde;17;VILLAVERDE;17;VILLAVERDE;1701;SAN ANDRES;004;40 - 44;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;08/03/2018
1121;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0206;PALOS DE MOGUER;078;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;09/03/2018
1122;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0206;PALOS DE MOGUER;067;75 - 79;Española;M;1;Primera Atención;040;Desproteccion social problema salud;09/03/2018
1123;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1104;VISTA ALEGRE;110;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;09/03/2018
1124;71;CSS Maravillas;01;CENTRO;01;CENTRO;0104;JUSTICIA;074;40 - 44;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;09/03/2018
1125;70;CSS Puerta de Toledo;01;CENTRO;01;CENTRO;0102;EMBAJADORES;037;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;09/03/2018
1126;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1502;PUEBLO NUEVO;053;40 - 44;Española;H;1;Primera Atención;040;Desproteccion social problema salud;09/03/2018
1127;108;CSS Santa Felicidad;15;CIUDAD LINEAL;19;VICÁLVARO;1901;CASCO HISTORICO DE VICALVARO;001;30 - 34;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;09/03/2018
1128;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;122;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;09/03/2018
1129;77;CSS Badalona;08;FUENCARRAL-EL PARDO;12;USERA ;1201;ORCASITAS;008;25 - 29;Extranjera;M;2;Zona / Historia Social;010;Malos Tratos;09/03/2018
1130;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0804;EL PILAR;075;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;09/03/2018
1131;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;167;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;09/03/2018
1132;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;168;65 - 69;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;09/03/2018
1133;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;122;75 - 79;Española;M;0;CIVIS;;;09/03/2018
1134;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;106;45- 49;Extranjera;H;1;Primera Atención;040;Desproteccion social problema salud;09/03/2018
1135;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;086;50 - 54;Extranjera;H;2;Zona / Historia Social;050;Desprotección socio-familiar;09/03/2018
1136;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;090;18 - 24;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;09/03/2018
1137;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;100;70 - 74;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;09/03/2018
1138;79;CSS Los Yébenes;10;LATINA;10;LATINA;1003;LUCERO;065;60 - 64;Extranjera;H;2;Zona / Historia Social;050;Desprotección socio-familiar;09/03/2018
1139;79;CSS Los Yébenes;10;LATINA;10;LATINA;1003;LUCERO;062;35 - 39;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;09/03/2018
1140;78;CSS Dehesa de la Villa;09;MONCLOA-ARAVACA     ;09;MONCLOA-ARAVACA     ;0904;VALDEZARZA;064;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;09/03/2018
1141;90;CSS Fuente Carrantona;14;MORATALAZ;14;MORATALAZ;1405;FONTARRON;045;35 - 39;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;09/03/2018
1142;87;CSS Entrevías;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1301;ENTREVIAS;027;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;09/03/2018
1143;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1304;PALOMERAS SURESTE;133;70 - 74;Española;H;1;Primera Atención;040;Desproteccion social problema salud;09/03/2018
1144;73;CSS Guindalera;04;SALAMANCA;13;PUENTE DE VALLECAS;1304;PALOMERAS SURESTE;111;45- 49;Española;H;1;Primera Atención;030;Alojamiento/Vivienda;09/03/2018
1145;84;CSS San Filiberto;12;USERA ;12;USERA ;1204;ALMENDRALES;043;55 - 59;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;09/03/2018
1146;84;CSS San Filiberto;12;USERA ;12;USERA ;1205;MOSCARDO;073;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;09/03/2018
1147;95;CSS Calahorra;19;VICÁLVARO;19;VICÁLVARO;1902;AMBROZ;018;75 - 79;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;09/03/2018
1148;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0203;CHOPERA;047;80 - 84;Española;H;1;Primera Atención;040;Desproteccion social problema salud;12/03/2018
1149;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0203;CHOPERA;047;30 - 34;Extranjera;M;0;CIVIS;030;Alojamiento/Vivienda;12/03/2018
1150;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0201;IMPERIAL;002;25 - 29;Española;M;1;Primera Atención;030;Alojamiento/Vivienda;12/03/2018
1151;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0201;IMPERIAL;095;80 - 84;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;12/03/2018
1152;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0206;PALOS DE MOGUER;078;18 - 24;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;12/03/2018
1153;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0206;PALOS DE MOGUER;077;70 - 74;Española;M;1;Primera Atención;040;Desproteccion social problema salud;12/03/2018
1154;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0206;PALOS DE MOGUER;082;>= 85;Española;H;2;Zona / Historia Social;050;Desprotección socio-familiar;12/03/2018
1155;99;CSS Teresa de Calcuta;21;BARAJAS;21;BARAJAS;2103;CASCO HISTORICO DE BARAJAS;017;45- 49;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;12/03/2018
1156;71;CSS Maravillas;01;CENTRO;01;CENTRO;0104;JUSTICIA;074;40 - 44;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;12/03/2018
1157;71;CSS Maravillas;01;CENTRO;01;CENTRO;0104;JUSTICIA;075;55 - 59;Extranjera;H;1;Primera Atención;030;Alojamiento/Vivienda;12/03/2018
1158;71;CSS Maravillas;01;CENTRO;01;CENTRO;0104;JUSTICIA;089;50 - 54;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;12/03/2018
1159;70;CSS Puerta de Toledo;01;CENTRO;01;CENTRO;0102;EMBAJADORES;053;>= 85;Extranjera;M;1;Primera Atención;040;Desproteccion social problema salud;12/03/2018
1160;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1502;PUEBLO NUEVO;053;40 - 44;Española;H;1;Primera Atención;050;Desprotección socio-familiar;12/03/2018
1161;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0804;EL PILAR;034;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;12/03/2018
1162;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0804;EL PILAR;075;30 - 34;Extranjera;M;0;CIVIS;010;Malos Tratos;12/03/2018
1163;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0804;EL PILAR;086;50 - 54;Española;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;12/03/2018
1164;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0803;PEÑAGRANDE;008; ;Española;H;1;Primera Atención;030;Alojamiento/Vivienda;12/03/2018
1165;130;CSS El Querol;16;HORTALEZA;16;HORTALEZA;1604;PINAR DEL REY;067;40 - 44;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;12/03/2018
1166;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;199;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;12/03/2018
1167;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1004;ALUCHE;123;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;12/03/2018
1168;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;083;50 - 54;Española;H;0;CIVIS;040;Desproteccion social problema salud;12/03/2018
1169;90;CSS Fuente Carrantona;14;MORATALAZ;14;MORATALAZ;1406;VINATEROS;067;50 - 54;Extranjera;H;1;Primera Atención;030;Alojamiento/Vivienda;12/03/2018
1170;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1305;PORTAZGO;154;45- 49;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;12/03/2018
1171;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1305;PORTAZGO;155;55 - 59;Española;H;2;Zona / Historia Social;050;Desprotección socio-familiar;12/03/2018
1172;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;065;25 - 29;Extranjera;H;1;Primera Atención;030;Alojamiento/Vivienda;12/03/2018
1173;72;CSS Retiro;03;RETIRO;03;RETIRO;0304;IBIZA;055;70 - 74;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;12/03/2018
1174;98;CSS Pablo Casals;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2005;ROSAS;103;45- 49;Española;M;1;Primera Atención;010;Malos Tratos;12/03/2018
1175;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2007;CANILLEJAS;091;25 - 29;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;12/03/2018
1176;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1105;PUERTA BONITA;117;45- 49;Extranjera;M;2;Zona / Historia Social;;;13/03/2018
1177;71;CSS Maravillas;01;CENTRO;01;CENTRO;0104;JUSTICIA;082;80 - 84;Española;H;1;Primera Atención;040;Desproteccion social problema salud;13/03/2018
1178;71;CSS Maravillas;01;CENTRO;01;CENTRO;0105;UNIVERSIDAD;091;35 - 39;Española;M;1;Primera Atención;050;Desprotección socio-familiar;13/03/2018
1179;70;CSS Puerta de Toledo;01;CENTRO;01;CENTRO;0102;EMBAJADORES;026;35 - 39;Extranjera;H;1;Primera Atención;030;Alojamiento/Vivienda;13/03/2018
1180;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1502;PUEBLO NUEVO;051;50 - 54;Española;M;1;Primera Atención;040;Desproteccion social problema salud;13/03/2018
1181;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0805;LA PAZ;092;40 - 44;Española;H;0;CIVIS;040;Desproteccion social problema salud;13/03/2018
1182;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0805;LA PAZ;044;18 - 24;Española;H;0;CIVIS;050;Desprotección socio-familiar;13/03/2018
1183;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;108;25 - 29;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;13/03/2018
1184;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0801;EL PARDO;001;80 - 84;Española;H;1;Primera Atención;040;Desproteccion social problema salud;13/03/2018
1185;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0803;PEÑAGRANDE;016;30 - 34;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;13/03/2018
1186;80;CSS Gallur;10;LATINA;10;LATINA;1003;LUCERO;053;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;13/03/2018
1187;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;113;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;13/03/2018
1188;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;094;80 - 84;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;13/03/2018
1189;104;CSS Infante Don Juan ;09;MONCLOA-ARAVACA     ;06;TETUÁN;0604;ALMENARA;127;70 - 74;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;13/03/2018
