Secuencia;Código Centro;Centro;Código Distrito Centro;Distrito Centro;Código Distrito;Distrito;Código Barrio;Barrio;Sección Censal;Tramo Edad;Nacionalidad;Sexo;Código Proceso;Proceso;Fecha Demanda
4359;94;CSS Villa de Vallecas;18;VILLA DE VALLECAS; ; ; ; ; ; ; ; ;10869;AYUDA ECONÓMICA NECESIDADES BASICAS DE ALIMENTOS;17/01/2022
4360;94;CSS Villa de Vallecas;18;VILLA DE VALLECAS; ; ; ; ; ; ; ; ;171;CENTRO DE DÍA (ENFERMOS DE ALZHEIMER U OTRAS DEMENCIAS);17/01/2022
4361;94;CSS Villa de Vallecas;18;VILLA DE VALLECAS; ; ; ; ; ; ; ; ;218;SERVICIO AYUDA A DOMICILIO MAYORES DEPENDENCIA;17/01/2022
4362;94;CSS Villa de Vallecas;18;VILLA DE VALLECAS; ; ; ; ; ; ; ; ;213;RENTA MINÍMA DE INSERCIÓN;17/01/2022
4363;94;CSS Villa de Vallecas;18;VILLA DE VALLECAS; ; ; ; ; ; ; ; ;10869;AYUDA ECONÓMICA NECESIDADES BASICAS DE ALIMENTOS;17/01/2022
4364;94;CSS Villa de Vallecas;18;VILLA DE VALLECAS; ; ; ; ; ; ; ; ;218;SERVICIO AYUDA A DOMICILIO MAYORES DEPENDENCIA;17/01/2022
4365;94;CSS Villa de Vallecas;18;VILLA DE VALLECAS; ; ; ; ; ; ; ; ;62;ASOCIACIONES ONG;17/01/2022
4366;94;CSS Villa de Vallecas;18;VILLA DE VALLECAS; ; ; ; ; ; ; ; ;10734;PROYECTOS PROPIOS DEL DISTRITO;17/01/2022
4367;103;CSS Eduardo Minguito;17;VILLAVERDE; ; ; ; ; ; ; ; ;10869;AYUDA ECONÓMICA NECESIDADES BASICAS DE ALIMENTOS;17/01/2022
4368;103;CSS Eduardo Minguito;17;VILLAVERDE; ; ; ; ; ; ; ; ;62;ASOCIACIONES ONG;17/01/2022
4369;103;CSS Eduardo Minguito;17;VILLAVERDE; ; ; ; ; ; ; ; ;10869;AYUDA ECONÓMICA NECESIDADES BASICAS DE ALIMENTOS;17/01/2022
4370;103;CSS Eduardo Minguito;17;VILLAVERDE; ; ; ; ; ; ; ; ;118;EDUCACIÓN / CULTURA CM;17/01/2022
4371;103;CSS Eduardo Minguito;17;VILLAVERDE; ; ; ; ; ; ; ; ;59;TRABAJO Y EMPLEO;17/01/2022
4372;103;CSS Eduardo Minguito;17;VILLAVERDE; ; ; ; ; ; ; ; ;120;TRABAJO Y EMPLEO CM;17/01/2022
4373;103;CSS Eduardo Minguito;17;VILLAVERDE; ; ; ; ; ; ; ; ;10872;AYUDA ECONÓMICA ESCUELA INFANTIL;17/01/2022
4374;103;CSS Eduardo Minguito;17;VILLAVERDE; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;17/01/2022
4375;103;CSS Eduardo Minguito;17;VILLAVERDE; ; ; ; ; ; ; ; ;59;TRABAJO Y EMPLEO;17/01/2022
4376;103;CSS Eduardo Minguito;17;VILLAVERDE; ; ; ; ; ; ; ; ;62;ASOCIACIONES ONG;17/01/2022
4377;103;CSS Eduardo Minguito;17;VILLAVERDE; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;17/01/2022
4378;103;CSS Eduardo Minguito;17;VILLAVERDE; ; ; ; ; ; ; ; ;10869;AYUDA ECONÓMICA NECESIDADES BASICAS DE ALIMENTOS;17/01/2022
4379;103;CSS Eduardo Minguito;17;VILLAVERDE; ; ; ; ; ; ; ; ;10902;INGRESO MÍNIMO VITAL;17/01/2022
4380;103;CSS Eduardo Minguito;17;VILLAVERDE; ; ; ; ; ; ; ; ;213;RENTA MINÍMA DE INSERCIÓN;17/01/2022
4381;103;CSS Eduardo Minguito;17;VILLAVERDE; ; ; ; ; ; ; ; ;62;ASOCIACIONES ONG;17/01/2022
4382;103;CSS Eduardo Minguito;17;VILLAVERDE; ; ; ; ; ; ; ; ;59;TRABAJO Y EMPLEO;17/01/2022
4383;103;CSS Eduardo Minguito;17;VILLAVERDE; ; ; ; ; ; ; ; ;213;RENTA MINÍMA DE INSERCIÓN;17/01/2022
4384;103;CSS Eduardo Minguito;17;VILLAVERDE; ; ; ; ; ; ; ; ;62;ASOCIACIONES ONG;17/01/2022
4385;103;CSS Eduardo Minguito;17;VILLAVERDE; ; ; ; ; ; ; ; ;10869;AYUDA ECONÓMICA NECESIDADES BASICAS DE ALIMENTOS;17/01/2022
4386;103;CSS Eduardo Minguito;17;VILLAVERDE; ; ; ; ; ; ; ; ;10902;INGRESO MÍNIMO VITAL;17/01/2022
4387;103;CSS Eduardo Minguito;17;VILLAVERDE; ; ; ; ; ; ; ; ;60;VIVIENDA;17/01/2022
4388;103;CSS Eduardo Minguito;17;VILLAVERDE; ; ; ; ; ; ; ; ;119;SALUD Y SEGURIDAD SOCIAL CM;17/01/2022
4389;103;CSS Eduardo Minguito;17;VILLAVERDE; ; ; ; ; ; ; ; ;59;TRABAJO Y EMPLEO;17/01/2022
4390;103;CSS Eduardo Minguito;17;VILLAVERDE; ; ; ; ; ; ; ; ;213;RENTA MINÍMA DE INSERCIÓN;17/01/2022
4391;103;CSS Eduardo Minguito;17;VILLAVERDE; ; ; ; ; ; ; ; ;62;ASOCIACIONES ONG;17/01/2022
4392;103;CSS Eduardo Minguito;17;VILLAVERDE; ; ; ; ; ; ; ; ;41;SERCAF MENORES;17/01/2022
4393;103;CSS Eduardo Minguito;17;VILLAVERDE; ; ; ; ; ; ; ; ;47;ATENCIÓN PSICOLOGICA;17/01/2022
4394;103;CSS Eduardo Minguito;17;VILLAVERDE; ; ; ; ; ; ; ; ;10873;AYUDA ECONÓMICA COMEDOR ESCOLAR;17/01/2022
4395;103;CSS Eduardo Minguito;17;VILLAVERDE; ; ; ; ; ; ; ; ;10902;INGRESO MÍNIMO VITAL;17/01/2022
4396;103;CSS Eduardo Minguito;17;VILLAVERDE; ; ; ; ; ; ; ; ;10873;AYUDA ECONÓMICA COMEDOR ESCOLAR;17/01/2022
4397;103;CSS Eduardo Minguito;17;VILLAVERDE; ; ; ; ; ; ; ; ;10902;INGRESO MÍNIMO VITAL;17/01/2022
4398;103;CSS Eduardo Minguito;17;VILLAVERDE; ; ; ; ; ; ; ; ;118;EDUCACIÓN / CULTURA CM;17/01/2022
4399;103;CSS Eduardo Minguito;17;VILLAVERDE; ; ; ; ; ; ; ; ;59;TRABAJO Y EMPLEO;17/01/2022
4400;103;CSS Eduardo Minguito;17;VILLAVERDE; ; ; ; ; ; ; ; ;1;COBERTURA NECESIDADES BASICAS;17/01/2022
4401;103;CSS Eduardo Minguito;17;VILLAVERDE; ; ; ; ; ; ; ; ;213;RENTA MINÍMA DE INSERCIÓN;17/01/2022
4402;103;CSS Eduardo Minguito;17;VILLAVERDE; ; ; ; ; ; ; ; ;213;RENTA MINÍMA DE INSERCIÓN;17/01/2022
4403;103;CSS Eduardo Minguito;17;VILLAVERDE; ; ; ; ; ; ; ; ;60;VIVIENDA;17/01/2022
4404;103;CSS Eduardo Minguito;17;VILLAVERDE; ; ; ; ; ; ; ; ;10869;AYUDA ECONÓMICA NECESIDADES BASICAS DE ALIMENTOS;17/01/2022
4405;103;CSS Eduardo Minguito;17;VILLAVERDE; ; ; ; ; ; ; ; ;10869;AYUDA ECONÓMICA NECESIDADES BASICAS DE ALIMENTOS;17/01/2022
4406;103;CSS Eduardo Minguito;17;VILLAVERDE; ; ; ; ; ; ; ; ;31;EDUCADOR SOCIAL;17/01/2022
4407;103;CSS Eduardo Minguito;17;VILLAVERDE;10;LATINA;1004;ALUCHE;101;60 - 64;Extranjera;H;10902;INGRESO MÍNIMO VITAL;17/01/2022
4408;103;CSS Eduardo Minguito;17;VILLAVERDE;10;LATINA;1004;ALUCHE;101;60 - 64;Extranjera;H;62;ASOCIACIONES ONG;17/01/2022
4409;103;CSS Eduardo Minguito;17;VILLAVERDE;17;VILLAVERDE;1704;LOS ROSALES;059;45 - 49;Extranjera;M;59;TRABAJO Y EMPLEO;17/01/2022
4410;103;CSS Eduardo Minguito;17;VILLAVERDE;17;VILLAVERDE;1704;LOS ROSALES;059;45 - 49;Extranjera;M;62;ASOCIACIONES ONG;17/01/2022
4411;103;CSS Eduardo Minguito;17;VILLAVERDE;17;VILLAVERDE;1704;LOS ROSALES;065;>=85;Española;M;9990;TELEASISTENCIA MAYORES ASP;17/01/2022
4412;103;CSS Eduardo Minguito;17;VILLAVERDE;17;VILLAVERDE;1704;LOS ROSALES;060;25 - 29;Extranjera;M;121;VIVIENDA CM;17/01/2022
4413;103;CSS Eduardo Minguito;17;VILLAVERDE;17;VILLAVERDE;1704;LOS ROSALES;065;>=85;Española;M;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;17/01/2022
4414;103;CSS Eduardo Minguito;17;VILLAVERDE;17;VILLAVERDE;1704;LOS ROSALES;054;50 - 54;Española;H;51;CENTRO ATENCIÓN PERSONAS SIN HOGAR / PUE;17/01/2022
4415;103;CSS Eduardo Minguito;17;VILLAVERDE;17;VILLAVERDE;1704;LOS ROSALES;058;75 - 79;Española;H;57;DEPENDENCIA CM;17/01/2022
4416;103;CSS Eduardo Minguito;17;VILLAVERDE;17;VILLAVERDE;1704;LOS ROSALES;059;45 - 49;Extranjera;M;10873;AYUDA ECONÓMICA COMEDOR ESCOLAR;17/01/2022
4417;103;CSS Eduardo Minguito;17;VILLAVERDE;17;VILLAVERDE;1704;LOS ROSALES;059;45 - 49;Extranjera;M;1;COBERTURA NECESIDADES BASICAS;17/01/2022
4418;103;CSS Eduardo Minguito;17;VILLAVERDE;17;VILLAVERDE;1704;LOS ROSALES;060;25 - 29;Extranjera;M;60;VIVIENDA;17/01/2022
4419;103;CSS Eduardo Minguito;17;VILLAVERDE;17;VILLAVERDE;1704;LOS ROSALES;096;55 - 59;Española;H;220;SERVICIO AYUDA A DOMICILIO DISCAPACITADOS DEPENDENCIA;17/01/2022
4420;103;CSS Eduardo Minguito;17;VILLAVERDE;17;VILLAVERDE;1702;SAN CRISTOBAL;041;18 - 24;Extranjera;M;10873;AYUDA ECONÓMICA COMEDOR ESCOLAR;17/01/2022
4421;93;CSS Huerta de Villaverde;17;VILLAVERDE; ; ; ; ; ; ; ; ;10859;CENTRO DE DÍA DEPENDENCIA (PERSONAS CON DETERIORO FÍSICO O RELACIONAL);17/01/2022
4422;93;CSS Huerta de Villaverde;17;VILLAVERDE; ; ; ; ; ; ; ; ;62;ASOCIACIONES ONG;17/01/2022
4423;93;CSS Huerta de Villaverde;17;VILLAVERDE; ; ; ; ; ; ; ; ;223;INFORME DERIVACION GENERAL;17/01/2022
4424;93;CSS Huerta de Villaverde;17;VILLAVERDE; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;17/01/2022
4425;93;CSS Huerta de Villaverde;17;VILLAVERDE; ; ; ; ; ; ; ; ;1;COBERTURA NECESIDADES BASICAS;17/01/2022
4426;93;CSS Huerta de Villaverde;17;VILLAVERDE; ; ; ; ; ; ; ; ;10873;AYUDA ECONÓMICA COMEDOR ESCOLAR;17/01/2022
4427;93;CSS Huerta de Villaverde;17;VILLAVERDE; ; ; ; ; ; ; ; ;1;COBERTURA NECESIDADES BASICAS;17/01/2022
4428;93;CSS Huerta de Villaverde;17;VILLAVERDE; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;17/01/2022
4429;93;CSS Huerta de Villaverde;17;VILLAVERDE; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;17/01/2022
4430;93;CSS Huerta de Villaverde;17;VILLAVERDE; ; ; ; ; ; ; ; ;62;ASOCIACIONES ONG;17/01/2022
4431;93;CSS Huerta de Villaverde;17;VILLAVERDE; ; ; ; ; ; ; ; ;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;17/01/2022
4432;93;CSS Huerta de Villaverde;17;VILLAVERDE; ; ; ; ; ; ; ; ;62;ASOCIACIONES ONG;17/01/2022
4433;93;CSS Huerta de Villaverde;17;VILLAVERDE; ; ; ; ; ; ; ; ;223;INFORME DERIVACION GENERAL;17/01/2022
4434;93;CSS Huerta de Villaverde;17;VILLAVERDE; ; ; ; ; ; ; ; ;79;RESIDENCIA TEMPORAL MAYORES CM;17/01/2022
4435;93;CSS Huerta de Villaverde;17;VILLAVERDE; ; ; ; ; ; ; ; ;114;CENTRO BASE ATENC. PERSON. CON DISCAPACIDAD CM;17/01/2022
4436;93;CSS Huerta de Villaverde;17;VILLAVERDE; ; ; ; ; ; ; ; ;59;TRABAJO Y EMPLEO;17/01/2022
4437;93;CSS Huerta de Villaverde;17;VILLAVERDE; ; ; ; ; ; ; ; ;10876;AYUDA ECONÓMICA GASTOS EXCEPCIONALES Y OTROS;17/01/2022
4438;93;CSS Huerta de Villaverde;17;VILLAVERDE; ; ; ; ; ; ; ; ;1;COBERTURA NECESIDADES BASICAS;17/01/2022
4439;93;CSS Huerta de Villaverde;17;VILLAVERDE; ; ; ; ; ; ; ; ;213;RENTA MINÍMA DE INSERCIÓN;17/01/2022
4440;93;CSS Huerta de Villaverde;17;VILLAVERDE; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;17/01/2022
4441;93;CSS Huerta de Villaverde;17;VILLAVERDE; ; ; ; ; ; ; ; ;10873;AYUDA ECONÓMICA COMEDOR ESCOLAR;17/01/2022
4442;93;CSS Huerta de Villaverde;17;VILLAVERDE; ; ; ; ; ; ; ; ;60;VIVIENDA;17/01/2022
4443;93;CSS Huerta de Villaverde;17;VILLAVERDE; ; ; ; ; ; ; ; ;213;RENTA MINÍMA DE INSERCIÓN;17/01/2022
4444;93;CSS Huerta de Villaverde;17;VILLAVERDE; ; ; ; ; ; ; ; ;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;17/01/2022
4445;93;CSS Huerta de Villaverde;17;VILLAVERDE; ; ; ; ; ; ; ; ;10734;PROYECTOS PROPIOS DEL DISTRITO;17/01/2022
4446;93;CSS Huerta de Villaverde;17;VILLAVERDE; ; ; ; ; ; ; ; ;218;SERVICIO AYUDA A DOMICILIO MAYORES DEPENDENCIA;17/01/2022
4447;93;CSS Huerta de Villaverde;17;VILLAVERDE; ; ; ; ; ; ; ; ;10902;INGRESO MÍNIMO VITAL;17/01/2022
4448;93;CSS Huerta de Villaverde;17;VILLAVERDE; ; ; ; ; ; ; ; ;213;RENTA MINÍMA DE INSERCIÓN;17/01/2022
4449;93;CSS Huerta de Villaverde;17;VILLAVERDE; ; ; ; ; ; ; ; ;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;17/01/2022
4450;93;CSS Huerta de Villaverde;17;VILLAVERDE; ; ; ; ; ; ; ; ;10871;AYUDA ECONÓMICA PEQUEÑAS REPARACIONES DE VIVIENDA HABITUAL Y AYUDAS TÉCNICAS;17/01/2022
4451;93;CSS Huerta de Villaverde;17;VILLAVERDE; ; ; ; ; ; ; ; ;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;17/01/2022
4452;93;CSS Huerta de Villaverde;17;VILLAVERDE; ; ; ; ; ; ; ; ;62;ASOCIACIONES ONG;17/01/2022
4453;93;CSS Huerta de Villaverde;17;VILLAVERDE; ; ; ; ; ; ; ; ;10902;INGRESO MÍNIMO VITAL;17/01/2022
4454;93;CSS Huerta de Villaverde;17;VILLAVERDE; ; ; ; ; ; ; ; ;189;OFICINA MUNICIPAL DE INFORMACIÓN Y ORIENTACION PARA POBLACION INMIGRANTE;17/01/2022
4455;93;CSS Huerta de Villaverde;17;VILLAVERDE; ; ; ; ; ; ; ; ;114;CENTRO BASE ATENC. PERSON. CON DISCAPACIDAD CM;17/01/2022
4456;93;CSS Huerta de Villaverde;17;VILLAVERDE; ; ; ; ; ; ; ; ;213;RENTA MINÍMA DE INSERCIÓN;17/01/2022
4457;93;CSS Huerta de Villaverde;17;VILLAVERDE; ; ; ; ; ; ; ; ;10876;AYUDA ECONÓMICA GASTOS EXCEPCIONALES Y OTROS;17/01/2022
4458;93;CSS Huerta de Villaverde;17;VILLAVERDE;17;VILLAVERDE;1701;SAN ANDRES;023;70 - 74;Extranjera;M;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;17/01/2022
4459;69;CSS José Villarreal;02;ARGANZUELA; ; ; ; ; ; ; ; ;171;CENTRO DE DÍA (ENFERMOS DE ALZHEIMER U OTRAS DEMENCIAS);18/01/2022
4460;69;CSS José Villarreal;02;ARGANZUELA; ; ; ; ; ; ; ; ;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;18/01/2022
4461;69;CSS José Villarreal;02;ARGANZUELA; ; ; ; ; ; ; ; ;10869;AYUDA ECONÓMICA NECESIDADES BASICAS DE ALIMENTOS;18/01/2022
4462;69;CSS José Villarreal;02;ARGANZUELA; ; ; ; ; ; ; ; ;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;18/01/2022
4463;69;CSS José Villarreal;02;ARGANZUELA; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;18/01/2022
4464;69;CSS José Villarreal;02;ARGANZUELA; ; ; ; ; ; ; ; ;9990;TELEASISTENCIA MAYORES ASP;18/01/2022
4465;69;CSS José Villarreal;02;ARGANZUELA; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;18/01/2022
4466;69;CSS José Villarreal;02;ARGANZUELA; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;18/01/2022
4467;69;CSS José Villarreal;02;ARGANZUELA; ; ; ; ; ; ; ; ;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;18/01/2022
4468;69;CSS José Villarreal;02;ARGANZUELA; ; ; ; ; ; ; ; ;61;CENTRO DE ATENCION INFANCIA (CAI);18/01/2022
4469;69;CSS José Villarreal;02;ARGANZUELA; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;18/01/2022
4470;69;CSS José Villarreal;02;ARGANZUELA; ; ; ; ; ; ; ; ;9990;TELEASISTENCIA MAYORES ASP;18/01/2022
4471;69;CSS José Villarreal;02;ARGANZUELA; ; ; ; ; ; ; ; ;9990;TELEASISTENCIA MAYORES ASP;18/01/2022
4472;69;CSS José Villarreal;02;ARGANZUELA; ; ; ; ; ; ; ; ;218;SERVICIO AYUDA A DOMICILIO MAYORES DEPENDENCIA;18/01/2022
4473;69;CSS José Villarreal;02;ARGANZUELA; ; ; ; ; ; ; ; ;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;18/01/2022
4474;69;CSS José Villarreal;02;ARGANZUELA; ; ; ; ; ; ; ; ;218;SERVICIO AYUDA A DOMICILIO MAYORES DEPENDENCIA;18/01/2022
4475;69;CSS José Villarreal;02;ARGANZUELA; ; ; ; ; ; ; ; ;5;AYUDA COMEDOR ESCOLAR;18/01/2022
4476;69;CSS José Villarreal;02;ARGANZUELA; ; ; ; ; ; ; ; ;5;AYUDA COMEDOR ESCOLAR;18/01/2022
4477;69;CSS José Villarreal;02;ARGANZUELA; ; ; ; ; ; ; ; ;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;18/01/2022
4478;69;CSS José Villarreal;02;ARGANZUELA; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;18/01/2022
4479;69;CSS José Villarreal;02;ARGANZUELA; ; ; ; ; ; ; ; ;127;COMIDA A DOMICILIO;18/01/2022
4480;99;CSS Teresa de Calcuta;21;BARAJAS; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;18/01/2022
4481;99;CSS Teresa de Calcuta;21;BARAJAS; ; ; ; ; ; ; ; ;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;18/01/2022
4482;99;CSS Teresa de Calcuta;21;BARAJAS; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;18/01/2022
4483;99;CSS Teresa de Calcuta;21;BARAJAS; ; ; ; ; ; ; ; ;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;18/01/2022
4484;99;CSS Teresa de Calcuta;21;BARAJAS; ; ; ; ; ; ; ; ;5;AYUDA COMEDOR ESCOLAR;18/01/2022
4485;99;CSS Teresa de Calcuta;21;BARAJAS; ; ; ; ; ; ; ; ;10902;INGRESO MÍNIMO VITAL;18/01/2022
4486;99;CSS Teresa de Calcuta;21;BARAJAS; ; ; ; ; ; ; ; ;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;18/01/2022
4487;99;CSS Teresa de Calcuta;21;BARAJAS; ; ; ; ; ; ; ; ;121;VIVIENDA CM;18/01/2022
4488;99;CSS Teresa de Calcuta;21;BARAJAS; ; ; ; ; ; ; ; ;41;SERCAF MENORES;18/01/2022
4489;99;CSS Teresa de Calcuta;21;BARAJAS; ; ; ; ; ; ; ; ;79;RESIDENCIA TEMPORAL MAYORES CM;18/01/2022
4490;99;CSS Teresa de Calcuta;21;BARAJAS; ; ; ; ; ; ; ; ;10869;AYUDA ECONÓMICA NECESIDADES BASICAS DE ALIMENTOS;18/01/2022
4491;99;CSS Teresa de Calcuta;21;BARAJAS;21;BARAJAS;2105;CORRALEJOS;027;70 - 74;Extranjera;M;9990;TELEASISTENCIA MAYORES ASP;18/01/2022
4492;99;CSS Teresa de Calcuta;21;BARAJAS;21;BARAJAS;2105;CORRALEJOS;032;4 - 11;Española;H;57;DEPENDENCIA CM;18/01/2022
4493;99;CSS Teresa de Calcuta;21;BARAJAS;21;BARAJAS;2105;CORRALEJOS;029;75 - 79;Española;H;57;DEPENDENCIA CM;18/01/2022
4494;99;CSS Teresa de Calcuta;21;BARAJAS;21;BARAJAS;2104;TIMON;030;70 - 74;Española;M;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;18/01/2022
4495;99;CSS Teresa de Calcuta;21;BARAJAS;12;USERA ;1203;SAN FERMIN;103;18 - 24;Española;M;10869;AYUDA ECONÓMICA NECESIDADES BASICAS DE ALIMENTOS;18/01/2022
4496;99;CSS Teresa de Calcuta;21;BARAJAS;12;USERA ;1203;SAN FERMIN;103;18 - 24;Española;M;223;INFORME DERIVACION GENERAL;18/01/2022
4497;82;CSS Monseñor Óscar Romero;11;CARABANCHEL; ; ; ; ; ; ; ; ;10869;AYUDA ECONÓMICA NECESIDADES BASICAS DE ALIMENTOS;18/01/2022
4498;82;CSS Monseñor Óscar Romero;11;CARABANCHEL; ; ; ; ; ; ; ; ;10869;AYUDA ECONÓMICA NECESIDADES BASICAS DE ALIMENTOS;18/01/2022
4499;82;CSS Monseñor Óscar Romero;11;CARABANCHEL; ; ; ; ; ; ; ; ;10902;INGRESO MÍNIMO VITAL;18/01/2022
4500;82;CSS Monseñor Óscar Romero;11;CARABANCHEL; ; ; ; ; ; ; ; ;10869;AYUDA ECONÓMICA NECESIDADES BASICAS DE ALIMENTOS;18/01/2022
4501;82;CSS Monseñor Óscar Romero;11;CARABANCHEL; ; ; ; ; ; ; ; ;10902;INGRESO MÍNIMO VITAL;18/01/2022
4502;81;CSS Plaza Elíptica;11;CARABANCHEL;11;CARABANCHEL;1107;ABRANTES;163;18 - 24;Extranjera;M;62;ASOCIACIONES ONG;18/01/2022
4503;83;CSS Zaida;11;CARABANCHEL; ; ; ; ; ; ; ; ;45;SERV. ATENCIÓN MUJERES MALTRATADAS (SAVD);18/01/2022
4504;83;CSS Zaida;11;CARABANCHEL; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;18/01/2022
4505;83;CSS Zaida;11;CARABANCHEL; ; ; ; ; ; ; ; ;79;RESIDENCIA TEMPORAL MAYORES CM;18/01/2022
4506;83;CSS Zaida;11;CARABANCHEL; ; ; ; ; ; ; ; ;10872;AYUDA ECONÓMICA ESCUELA INFANTIL;18/01/2022
4507;83;CSS Zaida;11;CARABANCHEL; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;18/01/2022
4508;83;CSS Zaida;11;CARABANCHEL; ; ; ; ; ; ; ; ;10869;AYUDA ECONÓMICA NECESIDADES BASICAS DE ALIMENTOS;18/01/2022
4509;83;CSS Zaida;11;CARABANCHEL; ; ; ; ; ; ; ; ;59;TRABAJO Y EMPLEO;18/01/2022
4510;83;CSS Zaida;11;CARABANCHEL; ; ; ; ; ; ; ; ;10869;AYUDA ECONÓMICA NECESIDADES BASICAS DE ALIMENTOS;18/01/2022
4511;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1102;OPAÑEL;046;75 - 79;Española;H;9990;TELEASISTENCIA MAYORES ASP;18/01/2022
4512;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1102;OPAÑEL;046;75 - 79;Española;H;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;18/01/2022
4513;71;CSS Maravillas;01;CENTRO; ; ; ; ; ; ; ; ;1;COBERTURA NECESIDADES BASICAS;18/01/2022
4514;71;CSS Maravillas;01;CENTRO;01;CENTRO;0104;JUSTICIA;089;>=85;Española;M;171;CENTRO DE DÍA (ENFERMOS DE ALZHEIMER U OTRAS DEMENCIAS);18/01/2022
4515;71;CSS Maravillas;01;CENTRO;01;CENTRO;0104;JUSTICIA;089;>=85;Española;M;57;DEPENDENCIA CM;18/01/2022
4516;71;CSS Maravillas;01;CENTRO;01;CENTRO;0104;JUSTICIA;079;50 - 54;Extranjera;M;10902;INGRESO MÍNIMO VITAL;18/01/2022
4517;71;CSS Maravillas;01;CENTRO;01;CENTRO;0106;SOL;121;60 - 64;Española;M;9990;TELEASISTENCIA MAYORES ASP;18/01/2022
4518;71;CSS Maravillas;01;CENTRO;01;CENTRO;0106;SOL;121;60 - 64;Española;M;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;18/01/2022
4519;71;CSS Maravillas;01;CENTRO;01;CENTRO;0106;SOL;119;30 - 34;Extranjera;M;10869;AYUDA ECONÓMICA NECESIDADES BASICAS DE ALIMENTOS;18/01/2022
4520;71;CSS Maravillas;01;CENTRO;01;CENTRO;0105;UNIVERSIDAD;115;45 - 49;Extranjera;M;59;TRABAJO Y EMPLEO;18/01/2022
4521;71;CSS Maravillas;01;CENTRO;01;CENTRO;0105;UNIVERSIDAD;094;75 - 79;Española;H;9990;TELEASISTENCIA MAYORES ASP;18/01/2022
4522;71;CSS Maravillas;01;CENTRO;01;CENTRO;0105;UNIVERSIDAD;094;75 - 79;Española;H;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;18/01/2022
4523;71;CSS Maravillas;01;CENTRO;01;CENTRO;0105;UNIVERSIDAD;092;45 - 49;Española;M;71;CENTRO DE APOYO A LA FAMILIA;18/01/2022
4524;71;CSS Maravillas;01;CENTRO;01;CENTRO;0105;UNIVERSIDAD;092;45 - 49;Española;M;182;APOYO SOCIOEDUCATIVO Y PRELABORAL ADOLESCENTES (ASPA);18/01/2022
4525;70;CSS Puerta de Toledo;01;CENTRO; ; ; ; ; ; ; ; ;10872;AYUDA ECONÓMICA ESCUELA INFANTIL;18/01/2022
4526;70;CSS Puerta de Toledo;01;CENTRO; ; ; ; ; ; ; ; ;5;AYUDA COMEDOR ESCOLAR;18/01/2022
4527;70;CSS Puerta de Toledo;01;CENTRO; ; ; ; ; ; ; ; ;1;COBERTURA NECESIDADES BASICAS;18/01/2022
4528;70;CSS Puerta de Toledo;01;CENTRO; ; ; ; ; ; ; ; ;10902;INGRESO MÍNIMO VITAL;18/01/2022
4529;70;CSS Puerta de Toledo;01;CENTRO; ; ; ; ; ; ; ; ;62;ASOCIACIONES ONG;18/01/2022
4530;70;CSS Puerta de Toledo;01;CENTRO;01;CENTRO;0102;EMBAJADORES;045;60 - 64;Española;H;10902;INGRESO MÍNIMO VITAL;18/01/2022
4531;70;CSS Puerta de Toledo;01;CENTRO;01;CENTRO;0102;EMBAJADORES;030;60 - 64;Española;H;1;COBERTURA NECESIDADES BASICAS;18/01/2022
